percentile,empty_t1,empty_t4,empty_t8,read_t1,read_t4,read_t8
82.5,,,54365,,,60424
82.5,,,54370,,,60426
82.5,,,54378,,,60427
82.5,,,54386,,,60428
82.5,,,54387,,,60431
82.5,,,54405,,,60437
82.5,,,54408,,,60440
82.5,,,54410,,,60440
82.6,,,54419,,,60442
82.6,,,54442,,,60444
82.6,,,54443,,,60445
82.6,,,54450,,,60454
82.6,,,54455,,,60456
82.6,,,54456,,,60459
82.6,,,54464,,,60461
82.7,,,54465,,,60462
82.7,,,54471,,,60467
82.7,,,54472,,,60468
82.7,,,54476,,,60470
82.7,,,54496,,,60471
82.7,,,54496,,,60475
82.7,,,54500,,,60479
82.7,,,54515,,,60481
82.8,,,54520,,,60484
82.8,,,54522,,,60488
82.8,,,54528,,,60488
82.8,,,54530,,,60495
82.8,,,54534,,,60497
82.8,,,54535,,,60500
82.8,,,54536,,,60501
82.8,,,54539,,,60503
82.8,,,54542,,,60505
82.9,,,54547,,,60505
82.9,,,54548,,,60506
82.9,,,54556,,,60506
82.9,,,54558,,,60508
82.9,,,54561,,,60512
82.9,,,54565,,,60517
82.9,,,54586,,,60519
83.0,,,54588,,,60520
83.0,,,54589,,,60522
83.0,,,54599,,,60524
83.0,,,54614,,,60527
83.0,,,54621,,,60530
83.0,,,54626,,,60531
83.0,,,54628,,,60533
83.0,,,54629,,,60533
83.0,,,54630,,,60537
83.1,,,54655,,,60537
83.1,,,54657,,,60538
83.1,,,54660,,,60540
83.1,,,54661,,,60546
83.1,,,54678,,,60548
83.1,,,54682,,,60548
83.1,,,54688,,,60549
83.2,,,54692,,,60551
83.2,,,54695,,,60556
83.2,,,54702,,,60556
83.2,,,54709,,,60558
83.2,,,54721,,,60559
83.2,,,54724,,,60562
83.2,,,54751,,,60565
83.2,,,54765,,,60565
83.2,,,54778,,,60566
83.3,,,54785,,,60575
83.3,,,54794,,,60576
83.3,,,54796,,,60581
83.3,,,54799,,,60589
83.3,,,54815,,,60589
83.3,,,54815,,,60591
83.3,,,54840,,,60593
83.3,,,54841,,,60595
83.4,,,54861,,,60600
83.4,,,54868,,,60600
83.4,,,54879,,,60608
83.4,,,54880,,,60608
83.4,,,54884,,,60609
83.4,,,54892,,,60611
83.4,,,54907,,,60614
83.5,,,54925,,,60614
83.5,,,54936,,,60616
83.5,,,54938,,,60618
83.5,,,54939,,,60619
83.5,,,54954,,,60621
83.5,,,54960,,,60621
83.5,,,54967,,,60625
83.5,,,54970,,,60626
83.5,,,54977,,,60627
83.6,,,54985,,,60627
83.6,,,55004,,,60629
83.6,,,55005,,,60631
83.6,,,55011,,,60631
83.6,,,55024,,,60635
83.6,,,55056,,,60636
83.6,,,55056,,,60636
83.7,,,55061,,,60642
83.7,,,55065,,,60646
83.7,,,55078,,,60648
83.7,,,55091,,,60649
83.7,,,55092,,,60650
83.7,,,55102,,,60650
83.7,,,55111,,,60651
83.7,,,55111,,,60653
83.8,,,55127,,,60656
83.8,,,55152,,,60659
83.8,,,55154,,,60660
83.8,,,55180,,,60660
83.8,,,55183,,,60666
83.8,,,55187,,,60666
83.8,,,55205,,,60669
83.8,,,55212,,,60674
83.8,,,55215,,,60675
83.9,,,55217,,,60676
83.9,,,55222,,,60678
83.9,,,55222,,,60679
83.9,,,55227,,,60680
83.9,,,55254,,,60683
83.9,,,55267,,,60685
83.9,,,55269,,,60691
84.0,,,55283,,,60692
84.0,,,55287,,,60692
84.0,,,55290,,,60693
84.0,,,55302,,,60695
84.0,,,55307,,,60698
84.0,,,55308,,,60698
84.0,,,55317,,,60698
84.0,,,55325,,,60700
84.0,,,55334,,,60700
84.1,,,55338,,,60702
84.1,,,55342,,,60706
84.1,,,55351,,,60708
84.1,,,55356,,,60710
84.1,,,55360,,,60710
84.1,,,55368,,,60710
84.1,,,55373,,,60714
84.2,,,55386,,,60716
84.2,,,55388,,,60718
84.2,,,55394,,,60718
84.2,,,55401,,,60720
84.2,,,55419,,,60723
84.2,,,55430,,,60725
84.2,,,55447,,,60726
84.2,,,55449,,,60728
84.2,,,55450,,,60730
84.3,,,55455,,,60731
84.3,,,55457,,,60732
84.3,,,55469,,,60733
84.3,,,55473,,,60733
84.3,,,55475,,,60735
84.3,,,55475,,,60735
84.3,,,55479,,,60736
84.3,,,55480,,,60740
84.4,,,55484,,,60740
84.4,,,55490,,,60742
84.4,,,55492,,,60743
84.4,,,55505,,,60744
84.4,,,55506,,,60744
84.4,,,55518,,,60755
84.4,,,55523,,,60755
84.5,,,55531,,,60759
84.5,,,55536,,,60760
84.5,,,55552,,,60763
84.5,,,55570,,,60765
84.5,,,55577,,,60765
84.5,,,55583,,,60766
84.5,,,55584,,,60767
84.5,,,55588,,,60769
84.5,,,55600,,,60770
84.6,,,55605,,,60774
84.6,,,55645,,,60776
84.6,,,55648,,,60782
84.6,,,55702,,,60783
84.6,,,55713,,,60784
84.6,,,55738,,,60785
84.6,,,55739,,,60786
84.7,,,55742,,,60789
84.7,,,55747,,,60790
84.7,,,55765,,,60791
84.7,,,55785,,,60793
84.7,,,55802,,,60794
84.7,,,55808,,,60796
84.7,,,55823,,,60796
84.7,,,55840,,,60798
84.8,,,55866,,,60800
84.8,,,55884,,,60805
84.8,,,55902,,,60806
84.8,,,55906,,,60809
84.8,,,55909,,,60810
84.8,,,55920,,,60812
84.8,,,55928,,,60812
84.8,,,55935,,,60813
84.8,,,55952,,,60815
84.9,,,55953,,,60815
84.9,,,55962,,,60819
84.9,,,55963,,,60820
84.9,,,55973,,,60820
84.9,,,55978,,,60822
84.9,,,55980,,,60823
84.9,,,55995,,,60824
85.0,,,55996,,,60824
85.0,,,55996,,,60832
85.0,,,56008,,,60837
85.0,,,56016,,,60838
85.0,,,56030,,,60838
85.0,,,56048,,,60839
85.0,,,56050,,,60842
85.0,,,56052,,,60848
85.0,,,56055,,,60848
85.1,,,56057,,,60850
85.1,,,56063,,,60853
85.1,,,56070,,,60858
85.1,,,56073,,,60864
85.1,,,56104,,,60866
85.1,,,56107,,,60868
85.1,,,56108,,,60869
85.2,,,56115,,,60869
85.2,,,56135,,,60877
85.2,,,56142,,,60877
85.2,,,56151,,,60878
85.2,,,56154,,,60878
85.2,,,56156,,,60883
85.2,,,56157,,,60884
85.2,,,56175,,,60889
85.2,,,56184,,,60890
85.3,,,56191,,,60891
85.3,,,56206,,,60892
85.3,,,56245,,,60894
85.3,,,56255,,,60895
85.3,,,56261,,,60895
85.3,,,56281,,,60896
85.3,,,56284,,,60899
85.3,,,56300,,,60901
85.4,,,56322,,,60904
85.4,,,56330,,,60904
85.4,,,56337,,,60904
85.4,,,56347,,,60911
85.4,,,56347,,,60914
85.4,,,56358,,,60919
85.4,,,56362,,,60922
85.5,,,56365,,,60923
85.5,,,56390,,,60924
85.5,,,56414,,,60924
85.5,,,56430,,,60925
85.5,,,56435,,,60932
85.5,,,56439,,,60932
85.5,,,56439,,,60933
85.5,,,56442,,,60934
85.5,,,56448,,,60935
85.6,,,56465,,,60935
85.6,,,56470,,,60936
85.6,,,56549,,,60943
85.6,,,56579,,,60948
85.6,,,56590,,,60957
85.6,,,56606,,,60977
85.6,,,56613,,,60980
85.7,,,56617,,,60984
85.7,,,56621,,,60986
85.7,,,56623,,,60987
85.7,,,56623,,,60991
85.7,,,56625,,,60996
85.7,,,56649,,,61004
85.7,,,56680,,,61005
85.7,,,56682,,,61005
85.8,,,56685,,,61005
85.8,,,56686,,,61005
85.8,,,56700,,,61006
85.8,,,56712,,,61006
85.8,,,56717,,,61007
85.8,,,56727,,,61008
85.8,,,56757,,,61008
85.8,,,56773,,,61008
85.8,,,56812,,,61010
85.9,,,56828,,,61013
85.9,,,56837,,,61013
85.9,,,56843,,,61013
85.9,,,56849,,,61014
85.9,,,56868,,,61017
85.9,,,56871,,,61019
85.9,,,56907,,,61019
86.0,,,56922,,,61019
86.0,,,56926,,,61020
86.0,,,56952,,,61021
86.0,,,56958,,,61022
86.0,,,56962,,,61028
86.0,,,56965,,,61028
86.0,,,56966,,,61030
86.0,,,56982,,,61040
86.0,,,57007,,,61042
86.1,,,57008,,,61042
86.1,,,57022,,,61044
86.1,,,57031,,,61046
86.1,,,57039,,,61051
86.1,,,57041,,,61052
86.1,,,57043,,,61054
86.1,,,57048,,,61057
86.2,,,57056,,,61062
86.2,,,57075,,,61063
86.2,,,57081,,,61065
86.2,,,57092,,,61065
86.2,,,57121,,,61067
86.2,,,57122,,,61068
86.2,,,57141,,,61069
86.2,,,57153,,,61073
86.2,,,57158,,,61074
86.3,,,57159,,,61077
86.3,,,57178,,,61078
86.3,,,57180,,,61079
86.3,,,57181,,,61080
86.3,,,57191,,,61080
86.3,,,57192,,,61080
86.3,,,57194,,,61081
86.3,,,57198,,,61086
86.4,,,57205,,,61091
86.4,,,57205,,,61092
86.4,,,57213,,,61093
86.4,,,57219,,,61094
86.4,,,57221,,,61098
86.4,,,57227,,,61101
86.4,,,57230,,,61102
86.5,,,57237,,,61107
86.5,,,57253,,,61109
86.5,,,57260,,,61111
86.5,,,57272,,,61113
86.5,,,57279,,,61116
86.5,,,57303,,,61119
86.5,,,57319,,,61123
86.5,,,57320,,,61127
86.5,,,57330,,,61133
86.6,,,57330,,,61134
86.6,,,57332,,,61139
86.6,,,57342,,,61141
86.6,,,57364,,,61141
86.6,,,57370,,,61142
86.6,,,57370,,,61145
86.6,,,57372,,,61149
86.7,,,57390,,,61149
86.7,,,57408,,,61152
86.7,,,57413,,,61152
86.7,,,57414,,,61154
86.7,,,57433,,,61155
86.7,,,57440,,,61156
86.7,,,57453,,,61157
86.7,,,57459,,,61160
86.8,,,57460,,,61163
86.8,,,57484,,,61164
86.8,,,57537,,,61165
86.8,,,57549,,,61165
86.8,,,57550,,,61166
86.8,,,57557,,,61172
86.8,,,57573,,,61173
86.8,,,57590,,,61177
86.8,,,57602,,,61186
86.9,,,57602,,,61188
86.9,,,57623,,,61189
86.9,,,57625,,,61193
86.9,,,57642,,,61196
86.9,,,57648,,,61198
86.9,,,57650,,,61198
86.9,,,57655,,,61201
87.0,,,57672,,,61201
87.0,,,57676,,,61204
87.0,,,57692,,,61204
87.0,,,57720,,,61211
87.0,,,57721,,,61216
87.0,,,57743,,,61217
87.0,,,57765,,,61220
87.0,,,57770,,,61221
87.0,,,57770,,,61223
87.1,,,57772,,,61230
87.1,,,57817,,,61230
87.1,,,57834,,,61231
87.1,,,57853,,,61232
87.1,,,57869,,,61235
87.1,,,57880,,,61236
87.1,,,57887,,,61237
87.2,,,57909,,,61239
87.2,,,57911,,,61239
87.2,,,57920,,,61244
87.2,,,57920,,,61245
87.2,,,57924,,,61246
87.2,,,57926,,,61249
87.2,,,57927,,,61250
87.2,,,57929,,,61256
87.2,,,57935,,,61259
87.3,,,57942,,,61264
87.3,,,57957,,,61265
87.3,,,57960,,,61268
87.3,,,57972,,,61270
87.3,,,57996,,,61274
87.3,,,58000,,,61276
87.3,,,58002,,,61282
87.3,,,58004,,,61284
87.4,,,58032,,,61290
87.4,,,58047,,,61290
87.4,,,58052,,,61290
87.4,,,58055,,,61291
87.4,,,58055,,,61292
87.4,,,58066,,,61299
87.4,,,58079,,,61308
87.5,,,58080,,,61311
87.5,,,58082,,,61311
87.5,,,58086,,,61312
87.5,,,58101,,,61312
87.5,,,58103,,,61312
87.5,,,58105,,,61313
87.5,,,58129,,,61314
87.5,,,58134,,,61315
87.5,,,58152,,,61317
87.6,,,58157,,,61319
87.6,,,58176,,,61320
87.6,,,58186,,,61320
87.6,,,58199,,,61323
87.6,,,58260,,,61323
87.6,,,58275,,,61324
87.6,,,58300,,,61327
87.7,,,58301,,,61328
87.7,,,58313,,,61335
87.7,,,58323,,,61337
87.7,,,58325,,,61340
87.7,,,58326,,,61341
87.7,,,58337,,,61343
87.7,,,58386,,,61345
87.7,,,58411,,,61346
87.8,,,58434,,,61346
87.8,,,58453,,,61347
87.8,,,58458,,,61352
87.8,,,58466,,,61352
87.8,,,58472,,,61358
87.8,,,58510,,,61359
87.8,,,58531,,,61362
87.8,,,58534,,,61362
87.8,,,58545,,,61366
87.9,,,58549,,,61368
87.9,,,58558,,,61370
87.9,,,58562,,,61375
87.9,,,58562,,,61378
87.9,,,58562,,,61378
87.9,,,58571,,,61378
87.9,,,58573,,,61380
88.0,,,58574,,,61380
88.0,,,58577,,,61382
88.0,,,58593,,,61384
88.0,,,58594,,,61388
88.0,,,58600,,,61388
88.0,,,58606,,,61389
88.0,,,58610,,,61392
88.0,,,58617,,,61395
88.0,,,58622,,,61401
88.1,,,58627,,,61402
88.1,,,58638,,,61403
88.1,,,58638,,,61404
88.1,,,58638,,,61404
88.1,,,58666,,,61408
88.1,,,58669,,,61408
88.1,,,58690,,,61409
88.2,,,58704,,,61413
88.2,,,58704,,,61415
88.2,,,58717,,,61416
88.2,,,58731,,,61417
88.2,,,58742,,,61418
88.2,,,58764,,,61420
88.2,,,58764,,,61426
88.2,,,58766,,,61427
88.2,,,58771,,,61427
88.3,,,58774,,,61434
88.3,,,58796,,,61442
88.3,,,58868,,,61446
88.3,,,58892,,,61447
88.3,,,58915,,,61450
88.3,,,58915,,,61452
88.3,,,58928,,,61458
88.3,,,58929,,,61460
88.4,,,58933,,,61460
88.4,,,58947,,,61460
88.4,,,58956,,,61461
88.4,,,58959,,,61463
88.4,,,58982,,,61465
88.4,,,58984,,,61467
88.4,,,59014,,,61469
88.5,,,59015,,,61474
88.5,,,59017,,,61475
88.5,,,59022,,,61480
88.5,,,59041,,,61480
88.5,,,59042,,,61485
88.5,,,59063,,,61485
88.5,,,59064,,,61489
88.5,,,59074,,,61490
88.5,,,59107,,,61498
88.6,,,59112,,,61499
88.6,,,59120,,,61505
88.6,,,59122,,,61505
88.6,,,59125,,,61506
88.6,,,59145,,,61509
88.6,,,59153,,,61510
88.6,,,59172,,,61512
88.7,,,59197,,,61523
88.7,,,59203,,,61524
88.7,,,59212,,,61529
88.7,,,59213,,,61531
88.7,,,59216,,,61531
88.7,,,59220,,,61537
88.7,,,59226,,,61538
88.7,,,59233,,,61541
88.8,,,59235,,,61542
88.8,,,59242,,,61544
88.8,,,59243,,,61549
88.8,,,59251,,,61555
88.8,,,59274,,,61557
88.8,,,59315,,,61559
88.8,,,59321,,,61559
88.8,,,59335,,,61562
88.8,,,59360,,,61563
88.9,,,59372,,,61563
88.9,,,59388,,,61563
88.9,,,59390,,,61563
88.9,,,59398,,,61569
88.9,,,59404,,,61571
88.9,,,59425,,,61571
88.9,,,59428,,,61573
89.0,,,59437,,,61575
89.0,,,59439,,,61580
89.0,,,59445,,,61581
89.0,,,59451,,,61583
89.0,,,59461,,,61586
89.0,,,59482,,,61587
89.0,,,59490,,,61588
89.0,,,59525,,,61589
89.0,,,59528,,,61590
89.1,,,59552,,,61591
89.1,,,59552,,,61594
89.1,,,59558,,,61596
89.1,,,59589,,,61599
89.1,,,59602,,,61602
89.1,,,59607,,,61604
89.1,,,59635,,,61605
89.2,,,59644,,,61615
89.2,,,59672,,,61615
89.2,,,59688,,,61621
89.2,,,59708,,,61635
89.2,,,59714,,,61640
89.2,,,59720,,,61645
89.2,,,59746,,,61645
89.2,,,59746,,,61646
89.2,,,59758,,,61647
89.3,,,59766,,,61647
89.3,,,59792,,,61648
89.3,,,59878,,,61649
89.3,,,59880,,,61654
89.3,,,59882,,,61658
89.3,,,59887,,,61662
89.3,,,59895,,,61663
89.3,,,59918,,,61666
89.4,,,59933,,,61666
89.4,,,59972,,,61670
89.4,,,59983,,,61671
89.4,,,60004,,,61672
89.4,,,60022,,,61675
89.4,,,60025,,,61690
89.4,,,60057,,,61693
89.5,,,60085,,,61698
89.5,,,60095,,,61698
89.5,,,60100,,,61699
89.5,,,60126,,,61701
89.5,,,60136,,,61706
89.5,,,60139,,,61708
89.5,,,60163,,,61709
89.5,,,60167,,,61715
89.5,,,60175,,,61716
89.6,,,60175,,,61716
89.6,,,60184,,,61718
89.6,,,60201,,,61721
89.6,,,60207,,,61723
89.6,,,60228,,,61727
89.6,,,60233,,,61728
89.6,,,60239,,,61735
89.7,,,60267,,,61738
89.7,,,60268,,,61747
89.7,,,60285,,,61748
89.7,,,60290,,,61749
89.7,,,60291,,,61751
89.7,,,60299,,,61751
89.7,,,60343,,,61755
89.7,,,60363,,,61763
89.8,,,60398,,,61764
89.8,,,60415,,,61764
89.8,,,60442,,,61766
89.8,,,60446,,,61767
89.8,,,60458,,,61770
89.8,,,60481,,,61770
89.8,,,60484,,,61772
89.8,,,60493,,,61775
89.8,,,60499,,,61776
89.9,,,60500,,,61778
89.9,,,60502,,,61786
89.9,,,60503,,,61791
89.9,,,60505,,,61792
89.9,,,60509,,,61794
89.9,,,60522,,,61798
89.9,,,60556,,,61805
90.0,,,60559,,,61805
90.0,,,60577,,,61809
90.0,,,60624,,,61815
90.0,,,60631,,,61821
90.0,,,60639,,,61822
90.0,,,60651,,,61823
90.0,,,60656,,,61825
90.0,,,60656,,,61838
90.0,,,60660,,,61840
90.1,,,60677,,,61841
90.1,,,60683,,,61843
90.1,,,60692,,,61850
90.1,,,60712,,,61858
90.1,,,60714,,,61860
90.1,,,60722,,,61867
90.1,,,60727,,,61871
90.2,,,60729,,,61880
90.2,,,60741,,,61882
90.2,,,60742,,,61882
90.2,,,60755,,,61905
90.2,,,60841,,,61910
90.2,,,60873,,,61915
90.2,,,60915,,,61917
90.2,,,60930,,,61921
90.2,,,60931,,,61926
90.3,,,60936,,,61932
90.3,,,60936,,,61936
90.3,,,60951,,,61937
90.3,,,60952,,,61938
90.3,,,60972,,,61942
90.3,,,60974,,,61949
90.3,,,60990,,,61954
90.3,,,61008,,,61960
90.4,,,61014,,,61961
90.4,,,61016,,,61973
90.4,,,61038,,,61977
90.4,,,61066,,,61978
90.4,,,61069,,,61978
90.4,,,61095,,,61979
90.4,,,61105,,,61984
90.5,,,61150,,,61985
90.5,,,61165,,,62003
90.5,,,61170,,,62004
90.5,,,61172,,,62007
90.5,,,61185,,,62008
90.5,,,61194,,,62013
90.5,,,61196,,,62014
90.5,,,61222,,,62015
90.5,,,61224,,,62016
90.6,,,61228,,,62022
90.6,,,61228,,,62024
90.6,,,61232,,,62035
90.6,,,61232,,,62036
90.6,,,61234,,,62038
90.6,,,61238,,,62040
90.6,,,61265,,,62041
90.7,,,61266,,,62043
90.7,,,61277,,,62050
90.7,,,61292,,,62051
90.7,,,61293,,,62053
90.7,,,61298,,,62057
90.7,,,61301,,,62060
90.7,,,61307,,,62065
90.7,,,61308,,,62068
90.8,,,61312,,,62069
90.8,,,61327,,,62075
90.8,,,61347,,,62080
90.8,,,61357,,,62080
90.8,,,61363,,,62082
90.8,,,61365,,,62088
90.8,,,61383,,,62089
90.8,,,61384,,,62091
90.8,,,61385,,,62094
90.9,,,61396,,,62096
90.9,,,61428,,,62103
90.9,,,61431,,,62110
90.9,,,61436,,,62113
90.9,,,61439,,,62127
90.9,,,61465,,,62142
90.9,,,61473,,,62144
91.0,,,61475,,,62145
91.0,,,61477,,,62147
91.0,,,61478,,,62154
91.0,,,61521,,,62164
91.0,,,61528,,,62170
91.0,,,61551,,,62181
91.0,,,61553,,,62182
91.0,,,61560,,,62184
91.0,,,61651,,,62189
91.1,,,61654,,,62190
91.1,,,61706,,,62190
91.1,,,61710,,,62195
91.1,,,61729,,,62197
91.1,,,61733,,,62199
91.1,,,61801,,,62200
91.1,,,61841,,,62205
91.2,,,61846,,,62205
91.2,,,61849,,,62220
91.2,,,61904,,,62223
91.2,,,61911,,,62224
91.2,,,61931,,,62225
91.2,,,61935,,,62227
91.2,,,61949,,,62231
91.2,,,61994,,,62232
91.2,,,62035,,,62239
91.3,,,62044,,,62260
91.3,,,62081,,,62265
91.3,,,62117,,,62268
91.3,,,62117,,,62279
91.3,,,62164,,,62279
91.3,,,62183,,,62282
91.3,,,62185,,,62284
91.3,,,62208,,,62287
91.4,,,62263,,,62295
91.4,,,62279,,,62295
91.4,,,62284,,,62300
91.4,,,62285,,,62309
91.4,,,62295,,,62310
91.4,,,62312,,,62315
91.4,,,62329,,,62315
91.5,,,62330,,,62317
91.5,,,62339,,,62320
91.5,,,62361,,,62324
91.5,,,62362,,,62325
91.5,,,62365,,,62328
91.5,,,62378,,,62333
91.5,,,62385,,,62337
91.5,,,62415,,,62344
91.5,,,62428,,,62351
91.6,,,62441,,,62355
91.6,,,62448,,,62356
91.6,,,62465,,,62359
91.6,,,62493,,,62362
91.6,,,62502,,,62362
91.6,,,62512,,,62369
91.6,,,62519,,,62369
91.7,,,62520,,,62378
91.7,,,62524,,,62385
91.7,,,62533,,,62388
91.7,,,62533,,,62400
91.7,,,62536,,,62402
91.7,,,62583,,,62408
91.7,,,62603,,,62411
91.7,,,62635,,,62416
91.8,,,62638,,,62423
91.8,,,62643,,,62426
91.8,,,62651,,,62428
91.8,,,62689,,,62435
91.8,,,62690,,,62437
91.8,,,62697,,,62449
91.8,,,62715,,,62453
91.8,,,62726,,,62458
91.8,,,62740,,,62459
91.9,,,62741,,,62463
91.9,,,62745,,,62466
91.9,,,62764,,,62474
91.9,,,62767,,,62485
91.9,,,62805,,,62485
91.9,,,62805,,,62486
91.9,,,62812,,,62488
92.0,,,62813,,,62491
92.0,,,62818,,,62492
92.0,,,62914,,,62494
92.0,,,62920,,,62513
92.0,,,62969,,,62515
92.0,,,62994,,,62519
92.0,,,63001,,,62520
92.0,,,63016,,,62533
92.0,,,63017,,,62546
92.1,,,63020,,,62551
92.1,,,63021,,,62555
92.1,,,63033,,,62558
92.1,,,63045,,,62565
92.1,,,63050,,,62570
92.1,,,63062,,,62572
92.1,,,63092,,,62583
92.2,,,63092,,,62584
92.2,,,63126,,,62584
92.2,,,63127,,,62586
92.2,,,63179,,,62588
92.2,,,63183,,,62589
92.2,,,63220,,,62591
92.2,,,63225,,,62593
92.2,,,63227,,,62598
92.2,,,63240,,,62599
92.3,,,63248,,,62607
92.3,,,63248,,,62607
92.3,,,63282,,,62619
92.3,,,63284,,,62624
92.3,,,63301,,,62628
92.3,,,63318,,,62632
92.3,,,63332,,,62633
92.3,,,63346,,,62638
92.4,,,63346,,,62645
92.4,,,63350,,,62647
92.4,,,63357,,,62656
92.4,,,63376,,,62671
92.4,,,63392,,,62677
92.4,,,63412,,,62680
92.4,,,63426,,,62683
92.5,,,63429,,,62686
92.5,,,63474,,,62689
92.5,,,63479,,,62709
92.5,,,63525,,,62712
92.5,,,63627,,,62716
92.5,,,63630,,,62732
92.5,,,63665,,,62740
92.5,,,63682,,,62744
92.5,,,63713,,,62754
92.6,,,63714,,,62755
92.6,,,63725,,,62757
92.6,,,63750,,,62761
92.6,,,63782,,,62765
92.6,,,63788,,,62774
92.6,,,63795,,,62779
92.6,,,63810,,,62790
92.7,,,63827,,,62797
92.7,,,63847,,,62804
92.7,,,63889,,,62811
92.7,,,63900,,,62818
92.7,,,63938,,,62822
92.7,,,63951,,,62830
92.7,,,63973,,,62843
92.7,,,63986,,,62865
92.8,,,64000,,,62869
92.8,,,64019,,,62878
92.8,,,64051,,,62879
92.8,,,64103,,,62887
92.8,,,64135,,,62895
92.8,,,64145,,,62897
92.8,,,64163,,,62901
92.8,,,64171,,,62904
92.8,,,64181,,,62908
92.9,,,64187,,,62909
92.9,,,64197,,,62913
92.9,,,64215,,,62916
92.9,,,64240,,,62917
92.9,,,64250,,,62921
92.9,,,64305,,,62929
92.9,,,64308,,,62934
93.0,,,64308,,,62942
93.0,,,64313,,,62949
93.0,,,64343,,,62953
93.0,,,64374,,,62954
93.0,,,64379,,,62955
93.0,,,64396,,,62960
93.0,,,64405,,,62968
93.0,,,64422,,,62968
93.0,,,64433,,,62971
93.1,,,64437,,,62971
93.1,,,64454,,,62975
93.1,,,64487,,,62990
93.1,,,64492,,,62993
93.1,,,64504,,,62996
93.1,,,64510,,,63000
93.1,,,64523,,,63001
93.2,,,64553,,,63004
93.2,,,64558,,,63004
93.2,,,64577,,,63008
93.2,,,64617,,,63019
93.2,,,64670,,,63021
93.2,,,64680,,,63021
93.2,,,64710,,,63025
93.2,,,64732,,,63028
93.2,,,64791,,,63033
93.3,,,64841,,,63041
93.3,,,64861,,,63045
93.3,,,64883,,,63051
93.3,,,64914,,,63058
93.3,,,64922,,,63059
93.3,,,64922,,,63070
93.3,,,64923,,,63074
93.3,,,64928,,,63080
93.4,,,64934,,,63082
93.4,,,64961,,,63085
93.4,,,64966,,,63087
93.4,,,64989,,,63089
93.4,,,65044,,,63091
93.4,,,65053,,,63097
93.4,,,65058,,,63100
93.5,,,65071,,,63114
93.5,,,65081,,,63114
93.5,,,65088,,,63129
93.5,,,65108,,,63135
93.5,,,65117,,,63148
93.5,,,65132,,,63153
93.5,,,65148,,,63171
93.5,,,65197,,,63176
93.5,,,65207,,,63182
93.6,,,65218,,,63186
93.6,,,65219,,,63200
93.6,,,65233,,,63216
93.6,,,65238,,,63216
93.6,,,65260,,,63216
93.6,,,65271,,,63217
93.6,,,65274,,,63217
93.7,,,65284,,,63218
93.7,,,65325,,,63226
93.7,,,65383,,,63237
93.7,,,65470,,,63257
93.7,,,65491,,,63267
93.7,,,65509,,,63270
93.7,,,65540,,,63271
93.7,,,65565,,,63277
93.8,,,65570,,,63281
93.8,,,65591,,,63286
93.8,,,65635,,,63299
93.8,,,65640,,,63299
93.8,,,65660,,,63301
93.8,,,65694,,,63312
93.8,,,65704,,,63318
93.8,,,65732,,,63325
93.8,,,65760,,,63325
93.9,,,65772,,,63342
93.9,,,65779,,,63343
93.9,,,65838,,,63346
93.9,,,65851,,,63352
93.9,,,65871,,,63353
93.9,,,65889,,,63357
93.9,,,65927,,,63361
94.0,,,65934,,,63394
94.0,,,65936,,,63400
94.0,,,65983,,,63401
94.0,,,66012,,,63409
94.0,,,66045,,,63413
94.0,,,66095,,,63416
94.0,,,66138,,,63420
94.0,,,66143,,,63420
94.0,,,66164,,,63421
94.1,,,66179,,,63425
94.1,,,66200,,,63433
94.1,,,66203,,,63433
94.1,,,66225,,,63438
94.1,,,66231,,,63440
94.1,,,66237,,,63445
94.1,,,66240,,,63450
94.2,,,66240,,,63461
94.2,,,66252,,,63465
94.2,,,66261,,,63469
94.2,,,66282,,,63469
94.2,,,66324,,,63471
94.2,,,66326,,,63472
94.2,,,66333,,,63478
94.2,,,66364,,,63482
94.2,,,66383,,,63491
94.3,,,66406,,,63492
94.3,,,66431,,,63500
94.3,,,66432,,,63500
94.3,,,66449,,,63503
94.3,,,66452,,,63508
94.3,,,66466,,,63514
94.3,,,66492,,,63525
94.3,,,66495,,,63531
94.4,,,66551,,,63541
94.4,,,66562,,,63552
94.4,,,66577,,,63556
94.4,,,66678,,,63558
94.4,,,66693,,,63560
94.4,,,66703,,,63563
94.4,,,66710,,,63574
94.5,,,66745,,,63579
94.5,,,66750,,,63579
94.5,,,66751,,,63593
94.5,,,66754,,,63598
94.5,,,66766,,,63612
94.5,,,66787,,,63612
94.5,,,66794,,,63613
94.5,,,66796,,,63617
94.5,,,66838,,,63618
94.6,,,66848,,,63624
94.6,,,66892,,,63630
94.6,,,66895,,,63635
94.6,,,66899,,,63641
94.6,,,66905,,,63646
94.6,,,66910,,,63647
94.6,,,66946,,,63653
94.7,,,66954,,,63655
94.7,,,66965,,,63658
94.7,,,66980,,,63661
94.7,,,67022,,,63666
94.7,,,67111,,,63675
94.7,,,67114,,,63680
94.7,,,67124,,,63684
94.7,,,67128,,,63685
94.8,,,67128,,,63686
94.8,,,67187,,,63689
94.8,,,67199,,,63691
94.8,,,67199,,,63707
94.8,,,67231,,,63735
94.8,,,67247,,,63735
94.8,,,67258,,,63741
94.8,,,67262,,,63743
94.8,,,67265,,,63759
94.9,,,67296,,,63762
94.9,,,67306,,,63774
94.9,,,67343,,,63780
94.9,,,67344,,,63782
94.9,,,67377,,,63790
